"","logFC","logCPM","PValue","FDR"
"HWER_13205",2.34355478662664,6.79458991729069,1.5381654564493e-22,1.33612260111371e-21
"HWER_03780",1.91829022163362,7.94198456747348,1.97813317867272e-22,1.71264688364033e-21
"HWER_06763",-1.88108858609426,8.02042462931139,2.23887759017474e-22,1.93204125158686e-21
"HWER_10566",-1.98635695760542,8.18283438542584,2.45139745198434e-22,2.1077160189724e-21
"HWER_10985",1.91889736817157,8.16200530142912,2.45846815282874e-22,2.1077160189724e-21
"HWER_07577",-2.36731093467054,6.91723626430862,2.74749368899398e-22,2.34785824332213e-21
"HWER_02630",-2.13646197110671,8.63008770515516,3.09460083283036e-22,2.63591889709046e-21
"HWER_05039",2.77773214458918,8.80861302385893,3.6817152449901e-22,3.1258950080045e-21
"HWER_01529",2.12891739388872,8.71779095595561,3.94898811948567e-22,3.34203753391842e-21
"HWER_08211",1.56305417218864,7.29089823717612,4.75986265010539e-22,4.01537131252481e-21
"HWER_08793",2.18993227580792,7.82270178569927,5.4472400271719e-22,4.58055455320014e-21
"HWER_10419",-1.71391793191503,7.58765958804837,5.51154784454494e-22,4.6198706773383e-21
"HWER_13300",2.60313152101466,8.60610816344895,8.98154966176385e-22,7.50458371738491e-21
"HWER_09746",-1.92538580954136,7.68288431813919,9.40228763004988e-22,7.83127248173774e-21
"HWER_07426",2.20939659119082,6.70172659025701,9.50728231728942e-22,7.89374355176838e-21
"HWER_02769",-2.10461560150107,7.91611712998261,9.74041195096553e-22,8.06187555186833e-21
"HWER_00432",1.90019846377935,7.14161749097418,1.39878180424991e-21,1.15410461090463e-20
"HWER_07799",-3.18521603772047,10.65462957203,1.53954286404454e-21,1.26627400567664e-20
"HWER_12566",-1.8116873022601,7.66961721496786,1.75770622873486e-21,1.44120959315581e-20
"HWER_08753",-1.91152494469282,7.63628879570089,1.85234109150411e-21,1.51408750088162e-20
"HWER_04385",-1.88180827340605,7.70427860145495,2.54013375529504e-21,2.06985512196178e-20
"HWER_05587",2.5078392124478,9.34248490347683,2.81682634151039e-21,2.28636823446354e-20
"HWER_08247",1.97709450439911,7.49338783109951,2.8232130554736e-21,2.28636823446354e-20
"HWER_15583",1.6090746319201,7.38712316564248,2.99480209382e-21,2.41788929783259e-20
"HWER_11915",1.86139801166644,6.78266469230436,3.51352183090655e-21,2.828009008852e-20
"HWER_14219",1.84597813371815,6.53276992288856,3.87157563799655e-21,3.10670337780699e-20
"HWER_02079",2.53852565661549,9.17869385643374,4.06251935096283e-21,3.25001548077027e-20
"HWER_08019",1.87954698776964,6.03830676883646,4.18712943028262e-21,3.33955292742541e-20
"HWER_11055",1.84741627932034,8.52080221082477,4.21643947945532e-21,3.35277000299891e-20
"HWER_04491",-1.88332754859239,8.37819611789232,4.37601936262784e-21,3.46918161519171e-20
"HWER_02820",-2.17888053430291,8.28115088057853,5.57628739891226e-21,4.40744397415528e-20
"HWER_08292",1.5876299915806,7.1693317323274,5.6059905588686e-21,4.41765483561143e-20
"HWER_15122",1.6411234988314,6.99301140032124,5.64546880741138e-21,4.43548474659903e-20
"HWER_03238",1.91682679178198,8.34071293092153,6.41165753297641e-21,5.02246506749819e-20
"HWER_03335",-1.95708967258971,8.57841151641214,6.9910411443665e-21,5.46006536853787e-20
"HWER_01766",2.15895714717,7.8085523059135,1.06709000005107e-20,8.30941088797166e-20
"HWER_02338",1.61335473411496,7.42793463775582,1.0785987445992e-20,8.374253379897e-20
"HWER_08297",2.09848821293419,9.11906811793065,1.33218688028955e-20,1.03126937321238e-19
"HWER_14338",-1.83372959171499,6.30171513607811,1.5106115282846e-20,1.16596174265251e-19
"HWER_10143",1.55804629147073,7.01735878711665,1.85182148271688e-20,1.42514448611428e-19
"HWER_01064",1.74103319392159,6.69045388962778,2.2130322522451e-20,1.69816352417175e-19
"HWER_14274",-1.91549654997844,6.89377677175434,2.32508464796279e-20,1.77896011437153e-19
"HWER_16120",-1.83192025007166,6.72291576295826,2.40014194081697e-20,1.83106480818268e-19
"HWER_03956",-1.80618271928023,7.71161157332385,2.76111469603588e-20,2.10036239305389e-19
"HWER_06175",1.99968918121463,8.71342871878544,3.04515957592052e-20,2.30975792617372e-19
"HWER_03178",2.51392021446356,6.61574591364571,3.05544323101782e-20,2.31089844368934e-19
"HWER_07853",-1.5434651730816,7.14183029286473,3.25029847361245e-20,2.45122796061547e-19
"HWER_00452",1.88166576155973,7.5864913105698,3.49343938718016e-20,2.62706641915948e-19
"HWER_10707",-2.00663378090867,7.98856566757977,3.70361861668724e-20,2.7771863815159e-19
"HWER_06438",-1.58297986939435,7.25103479909669,3.80915329345948e-20,2.84820780351857e-19
"HWER_02739",-1.59954072668628,7.21807295935336,3.82434448362551e-20,2.85146591526979e-19
"HWER_05310",-1.6467116612632,7.21412366735319,4.40816409824933e-20,3.27748245948933e-19
"HWER_10639",1.81232067508031,6.84312279007592,4.7061961525394e-20,3.48921359816442e-19
"HWER_03907",1.83531116257881,7.22513645582979,5.295075919565e-20,3.91478646637503e-19
"HWER_13983",-1.87599174413309,7.30300298935045,7.76753470996468e-20,5.726653041072e-19
"HWER_01425",1.55200945219099,7.20574829008454,8.73244037689866e-20,6.42005113742941e-19
"HWER_10328",-1.56914805215126,7.13562568273982,8.75733074730796e-20,6.42041630276171e-19
"HWER_02758",-1.70361223695853,6.69796878952143,9.22676310053308e-20,6.74578902238974e-19
"HWER_12313",1.97170354078115,8.31680468473514,9.94428735070649e-20,7.25023942023808e-19
"HWER_07514",-1.82879135502651,6.84796849169306,1.11860417901739e-19,8.13305579882255e-19
"HWER_08008",2.57670425666748,7.49146917997715,1.15904788184383e-19,8.40389538571063e-19
"HWER_14502",-2.11196466805232,8.1979422327911,1.27547057747702e-19,9.22263340637229e-19
"HWER_13553",-1.66670896491146,7.20650662383991,1.51888460463922e-19,1.09526144641382e-18
"HWER_04453",-2.3873593569056,9.49550816341727,1.60422069900072e-19,1.15363630594806e-18
"HWER_02228",-3.05149785182739,6.92654675771747,1.6883690109562e-19,1.21084120894734e-18
"HWER_13724",-1.75168325982401,7.51160713280091,2.03583763250469e-19,1.45606648063922e-18
"HWER_11071",1.86342294055158,7.10470462445253,2.29127335716014e-19,1.63431747318306e-18
"HWER_03946",1.78307471315643,7.84961445959293,3.50997309585008e-19,2.49682410493984e-18
"HWER_05179",-1.73265033293826,6.85948908001419,3.87090835593729e-19,2.746153852514e-18
"HWER_03710",3.09939238972317,8.98988042513446,3.90104568845898e-19,2.76009469140431e-18
"HWER_08862",1.79686537781149,7.93698433198879,4.32808059865773e-19,3.05402362886518e-18
"HWER_05518",-1.86265872674947,6.74791315405663,5.05625847840117e-19,3.55830810565559e-18
"HWER_12991",1.83532302370005,8.11534091585539,5.25146017725799e-19,3.68582484974481e-18
"HWER_12794",-1.97611415028195,6.6622435775629,5.29724923324117e-19,3.70807446326882e-18
"HWER_15530",-1.60714308891955,6.99712589107521,5.41465575427111e-19,3.780205290515e-18
"HWER_01815",2.14039245243812,6.25615346292854,5.82103985625236e-19,4.05316849250164e-18
"HWER_15794",1.89867989929667,7.05948283499888,5.84153009460619e-19,4.05670374907744e-18
"HWER_12513",1.80669194845983,6.94153499977589,5.88543336071591e-19,4.07643700142218e-18
"HWER_01618",2.0748988711383,7.82442256990812,6.29975606484551e-19,4.35195747051795e-18
"HWER_13648",-1.83814693257074,8.1467118734089,6.72413504374085e-19,4.63296425003296e-18
"HWER_06279",1.4643399127721,7.07881249865511,7.76821010341285e-19,5.33836266114429e-18
"HWER_00282",1.58854219967592,7.609675599779,7.8213764390714e-19,5.36090176761352e-18
"HWER_06798",1.8692196488685,6.08838827711659,1.02330723717881e-18,6.99570038507699e-18
"HWER_04288",1.42924824194007,7.13468432701091,1.1828536431381e-18,8.06546836461005e-18
"HWER_13594",-1.56574146214394,7.17835891792654,1.19407936527084e-18,8.12097387440015e-18
"HWER_01220",1.9259950168425,8.74781237061526,1.27872148008615e-18,8.67421375151221e-18
"HWER_13334",-1.70564918231811,7.62336233201785,1.38791420520483e-18,9.39072027788972e-18
"HWER_14015",-1.84306835504975,7.05235448652966,1.52329353642082e-18,1.02802784304092e-17
"HWER_11674",1.45726575331094,7.07800710500616,1.54843760558029e-18,1.04232423986888e-17
"HWER_01011",-2.50865546543943,8.57738201438304,1.64494405321816e-18,1.1044624357322e-17
"HWER_07724",2.69817193377893,10.2263925858288,1.67207887285898e-18,1.11982483291726e-17
"HWER_04839",1.90055241979859,6.70114516844738,1.82085656417374e-18,1.21636915657494e-17
"HWER_06014",-1.64083412116688,7.76745916903877,1.88300608670427e-18,1.25470177726725e-17
"HWER_11151",-1.69971893767533,6.89431745873038,1.95118037172511e-18,1.29684513595467e-17
"HWER_04970",-1.68561962069384,6.54300118794693,2.00367050787325e-18,1.32837802940111e-17
"HWER_04784",2.11353389720404,8.72032376464765,2.06920975496816e-18,1.36838192841111e-17
"HWER_08087",1.83872553960192,8.69160360617366,2.59294796361436e-18,1.71043584968246e-17
"HWER_07429",-2.14459305348413,9.11404924204393,2.63830592232155e-18,1.73600529688758e-17
"HWER_03871",2.07510242274029,9.1180982789982,3.10487900955988e-18,2.03791559929217e-17
"HWER_00602",-2.03876423724081,8.87078975719929,3.13990965612396e-18,2.05578164550206e-17
"HWER_14907",1.63349392672995,7.69833891872545,3.15602962772043e-18,2.06120843180153e-17
"HWER_05660",2.07660883935889,6.86351340297777,3.34526610498172e-18,2.17939118522571e-17
"HWER_15931",-1.78609659475257,7.75697969534316,3.85875235805829e-18,2.50771264355788e-17
"HWER_13399",-2.09982473621882,6.88539319697151,4.05888181726087e-18,2.63127510912084e-17
"HWER_09119",-2.91418780304076,10.6658640275741,4.19023841945634e-18,2.70975614742238e-17
"HWER_07237",1.7969894828346,8.89016593934298,4.61409051283697e-18,2.97654074259483e-17
"HWER_00374",1.98133205040789,8.3771559292585,5.60261680725728e-18,3.60497914789921e-17
"HWER_11247",1.45589076638241,7.04002636594857,5.61565900698585e-18,3.60497914789921e-17
"HWER_14009",1.61886613363824,7.48497474710818,5.91706366860127e-18,3.78922422767848e-17
"HWER_05425",1.73820719789023,8.62282899149533,6.95738096941357e-18,4.44461813385838e-17
"HWER_12057",-1.61270824472869,6.94473081092454,7.40115336988618e-18,4.71666723233425e-17
"HWER_00430",-1.56437708916476,7.18999710798785,8.03511828798248e-18,5.10831674733572e-17
"HWER_03987",-1.78307398352567,8.86624802424544,9.0956714327368e-18,5.7686282436056e-17
"HWER_07532",1.48384232792852,7.31374797574553,9.50917284739905e-18,6.01638051306594e-17
"HWER_11314",1.8313497198927,8.59298172318394,9.5676626866199e-18,6.03887006982819e-17
"HWER_02471",-2.20796761931155,8.38674252942392,1.01597483275627e-17,6.39723865984332e-17
"HWER_09564",1.39607674167502,7.05732265993988,1.11296433490409e-17,6.99122226603234e-17
"HWER_10742",-1.74117750055807,6.60414314846943,1.13125774014837e-17,7.08921517159643e-17
"HWER_11732",-1.94557967043331,7.51584424735692,1.23140037209706e-17,7.6984460317327e-17
"HWER_13792",-1.75924475919118,7.72108872988333,1.33023591428026e-17,8.29663726631672e-17
"HWER_14188",-1.53209940296039,6.87844187532482,1.47508005736665e-17,9.17827591250357e-17
"HWER_01191",-1.40632167869809,7.38354510957484,1.57245570833736e-17,9.76109298194323e-17
"HWER_01482",-2.05678669567476,7.97223267577687,1.67090204974947e-17,1.03477981057426e-16
"HWER_16095",1.77802069007365,8.17472151280071,1.7828342917687e-17,1.1015070084355e-16
"HWER_15930",1.54216800496068,7.38274985507775,1.79691043793493e-17,1.10760381092383e-16
"HWER_02043",-1.67140066952743,7.54927069743906,1.89283748355468e-17,1.16400660203643e-16
"HWER_00075",-1.80260034523618,7.66598737981639,1.90318923145013e-17,1.1676443023722e-16
"HWER_15723",1.80478181298016,6.60286665919027,1.93310688470454e-17,1.18324123733543e-16
"HWER_12144",-1.75681798579463,7.344966606339,2.91858431835674e-17,1.78230021482945e-16
"HWER_08561",-1.7329975143306,7.49849270965797,3.03150303751131e-17,1.84697129507634e-16
"HWER_13368",1.6713536722343,8.77661347954899,3.27965104967784e-17,1.99354308608593e-16
"HWER_11668",1.72373624251675,8.11769447294805,3.5475425736051e-17,2.15141291560567e-16
"HWER_14706",-1.41081719709045,7.12249066508262,5.10737615684966e-17,3.09025610225938e-16
"HWER_04666",-1.49256893662824,7.18929311031317,5.72840908810975e-17,3.45806713759286e-16
"HWER_06336",-2.11759181561653,9.91986758473637,5.8750502558711e-17,3.53847420445143e-16
"HWER_04662",-1.77700282251006,6.77261373849097,6.89713957551862e-17,4.14458250291439e-16
"HWER_11476",-2.2232976907749,9.43702879058649,7.31587546689761e-17,4.38619230726071e-16
"HWER_13376",-2.0342713867138,6.63514285539045,8.22598151096875e-17,4.92063257656131e-16
"HWER_15405",-1.65214625214075,6.63206843621519,9.27371792438921e-17,5.53479038027038e-16
"HWER_11158",2.97448023798649,7.62506039781007,9.71522636546872e-17,5.785175518985e-16
"HWER_09672",1.38870220864209,7.08203471976034,9.76614268769787e-17,5.80236739368415e-16
"HWER_11505",1.49711445464527,7.7580769770612,1.01433949071927e-16,6.01293139543495e-16
"HWER_00367",1.63571415386059,7.95128785331758,1.12137276855029e-16,6.63247893668395e-16
"HWER_12122",-1.79757807781618,7.69170831231338,1.12714200179836e-16,6.65165414514189e-16
"HWER_07743",-2.24630122944112,9.05115857835619,1.2712344101462e-16,7.48521021813156e-16
"HWER_14693",1.49644983738538,7.34628445898618,1.3317338322012e-16,7.82393626418205e-16
"HWER_10905",1.47722610893327,6.974225383564,1.56911891852112e-16,9.19804230188773e-16
"HWER_04356",1.52932953557116,6.75222705421294,1.86559531601331e-16,1.09116597149934e-15
"HWER_02160",1.37934010633127,7.42735120864295,1.99526898039469e-16,1.1644230501993e-15
"HWER_10080",1.40649695153277,7.72847907673387,2.23582024384402e-16,1.30192010659236e-15
"HWER_08280",1.55598455498813,7.7962021650471,2.27269897628992e-16,1.32047322419317e-15
"HWER_02395",1.4228559474893,7.44626315968361,2.4504474258353e-16,1.42061181162963e-15
"HWER_02031",1.50924383302194,7.49455122427351,3.23023517800936e-16,1.86856681066388e-15
"HWER_08124",-1.51338475264591,6.64584813922365,3.62286026136797e-16,2.09108951928081e-15
"HWER_02763",1.6071316886793,7.91828210514759,3.94012718809389e-16,2.26923736522169e-15
"HWER_00837",1.61374175589259,6.64799814122918,3.9789660552055e-16,2.28660232692159e-15
"HWER_10978",1.36997271582756,7.37490633727706,4.23898239940757e-16,2.43071931922456e-15
"HWER_10386",1.47808021801567,7.68703496745328,4.2847960492718e-16,2.45164852210508e-15
"HWER_05148",-1.5434746959507,7.30961749316882,5.56332635087924e-16,3.17628523980784e-15
"HWER_12572",1.55686843190029,7.95702136138612,6.49953215029302e-16,3.70276377046997e-15
"HWER_02197",1.73714241873823,6.59858093451666,6.56591123166899e-16,3.73250072608051e-15
"HWER_13608",-1.32251321268543,7.40307589184123,6.64007572436845e-16,3.7665257126159e-15
"HWER_08178",-1.67100543328099,7.10105861038941,6.80831866778084e-16,3.85365478141918e-15
"HWER_07892",1.55544160519343,7.07830465832465,7.96901390349343e-16,4.50095377553535e-15
"HWER_01936",1.69716259470198,8.17690340011245,8.19700956981018e-16,4.61981353056539e-15
"HWER_04840",-2.18551841448854,9.53624818670732,8.29280427707292e-16,4.66381642249058e-15
"HWER_02418",-1.38700674298876,7.34587799604155,8.76006292858974e-16,4.91609501664141e-15
"HWER_06993",1.89530448912504,6.54303263156936,8.89964204976566e-16,4.98379954786877e-15
"HWER_12615",-1.37738788977202,7.23450936434968,8.95882539136261e-16,5.00629053716909e-15
"HWER_09321",-1.41034537905352,6.95543678342644,9.71114410280719e-16,5.4151973047857e-15
"HWER_03856",-1.33958392866359,7.19971489673632,1.0110662112318e-15,5.62605976313337e-15
"HWER_02667",1.31516660510013,7.05363539639707,1.04288693671205e-15,5.79088273718587e-15
"HWER_16070",-1.36920692336812,7.09232440909817,1.06823684145227e-15,5.91915656147868e-15
"HWER_12270",-1.41175257376619,7.57186448846837,1.14941062163345e-15,6.35556461373789e-15
"HWER_08511",-1.81605458642677,7.862443979519,1.16443122432702e-15,6.42512155645434e-15
"HWER_14583",1.31458939536143,7.292719127357,1.17627873967024e-15,6.47691557073654e-15
"HWER_01004",1.51339490121173,6.54747956071603,1.19086346423043e-15,6.54353369071919e-15
"HWER_06710",1.36080327612951,7.11830075004867,1.1993450452786e-15,6.57640866494432e-15
"HWER_11455",-1.94823824288138,9.38646194943762,1.22279091583157e-15,6.69103054151497e-15
"HWER_13126",-1.4641811262968,7.71240434877569,1.24683152561369e-15,6.80842443032204e-15
"HWER_00305",1.72834327489564,6.73403909118543,1.25810654605014e-15,6.85576900456307e-15
"HWER_10545",-1.40283701273946,6.87773628956418,1.33173257099059e-15,7.24198373315544e-15
"HWER_14301",-1.61815930343707,6.57711747008497,1.36048188066329e-15,7.38306868021809e-15
"HWER_05131",-1.52712095071174,8.29510605285402,1.39672323693852e-15,7.54978684106468e-15
"HWER_10654",-1.74910901729911,7.91819819327589,1.39694004240065e-15,7.54978684106468e-15
"HWER_00131",1.44811642111585,7.29715457291159,1.409924590365e-15,7.60434738082105e-15
"HWER_13512",-1.60728857412218,8.37638529746652,1.46872937592317e-15,7.89743327755546e-15
"HWER_15154",1.97170438228246,9.67972787237933,1.47026683358745e-15,7.89743327755546e-15
"HWER_11856",-1.34987071805958,7.3163933311439,1.64989430187927e-15,8.84423992371944e-15
"HWER_15945",-2.17876252876854,9.26526822257545,1.78986151744798e-15,9.57503153236398e-15
"HWER_07354",-1.42839560623212,7.49478643804491,1.93585388948522e-15,1.03350252274343e-14
"HWER_01691",3.05410213516601,10.4555163670181,1.95983664363578e-15,1.04418826843105e-14
"HWER_14899",1.54728585776892,7.29183477222335,1.96740029124536e-15,1.04610051849652e-14
"HWER_13908",-1.90900618333043,6.83699160491242,2.0184334932482e-15,1.07107196657848e-14
"HWER_10278",-1.74161666275271,8.23060424509289,2.03098151936606e-15,1.07556204405865e-14
"HWER_06271",1.435859029564,7.6136783038993,2.22548919428589e-15,1.17620232115672e-14
"HWER_14856",1.67954942928192,7.07391117275934,2.31713394163425e-15,1.22210366692816e-14
"HWER_03619",-1.56597979735644,8.89937233560794,2.32162550708236e-15,1.22210366692816e-14
"HWER_13254",-1.69039333882393,7.67404931910885,2.35047231756475e-15,1.23481898998611e-14
"HWER_04460",-2.16481028880343,8.47761579321482,2.59805883393726e-15,1.36216949221571e-14
"HWER_07812",-1.59334916749893,6.49194540837218,2.74561266533911e-15,1.43667048412973e-14
"HWER_00980",-1.61082452553558,8.466338711443,2.82949492568848e-15,1.47762512785954e-14
"HWER_15504",-1.41469500409963,7.23377544968788,2.94926723022886e-15,1.53712303959651e-14
"HWER_01867",-1.98469971611579,9.42041394632015,3.2434562372541e-15,1.68711004277723e-14
"HWER_00982",-1.65231801431435,6.71964996829917,3.54943490993061e-15,1.84262577572729e-14
"HWER_10081",1.55895290357279,6.68089182970813,3.63401261292356e-15,1.88281913331e-14
"HWER_02559",1.64671634406673,8.02601409012096,3.81343135494406e-15,1.97189613481587e-14
"HWER_10141",1.8166833450156,6.64898467780215,3.85874791701222e-15,1.99141657207376e-14
"HWER_00635",1.58125555580839,7.07959042879575,4.00533303714957e-15,2.06302085201129e-14
"HWER_01693",-1.50972862525573,7.95187658152171,4.04427448387279e-15,2.07900985186585e-14
"HWER_05871",-1.42380331201062,6.70938674131182,4.15370527710111e-15,2.1311018107856e-14
"HWER_12520",-1.29600610402849,7.2572956819542,4.54461357116399e-15,2.32712508157658e-14
"HWER_02454",2.28369642080618,10.5592416331372,4.64426186823239e-15,2.37353344411411e-14
"HWER_15208",-4.26941953937799,8.11591568995657,5.66815915569028e-15,2.89120056158465e-14
"HWER_11979",-1.83680189099956,7.47982139262894,5.91403077445538e-15,3.0107793033591e-14
"HWER_06698",1.42789578498476,7.53668823796559,6.01421417255367e-15,3.05587098497322e-14
"HWER_04906",-1.47825169035658,8.43876275113126,6.78179559875956e-15,3.43924586048847e-14
"HWER_04934",1.42630022559384,7.37864621739105,7.01081008761158e-15,3.54854849049878e-14
"HWER_13807",1.3476269371552,7.49359614367894,7.17085538460191e-15,3.62258951483152e-14
"HWER_06016",1.42522230477915,6.97696021387981,7.28591732448977e-15,3.67366559349753e-14
"HWER_02546",1.38343593221945,7.76332123758086,8.27250368742811e-15,4.16314143504986e-14
"HWER_09490",1.50592115323041,6.68336396045559,8.6757684942446e-15,4.35775241924652e-14
"HWER_10949",-1.30752704159298,7.47045182035888,8.8637263645642e-15,4.44368148410152e-14
"HWER_11186",-2.00405870417986,9.67576684447376,9.33275896777635e-15,4.66992806144246e-14
"HWER_03151",-1.61756095882992,8.75409367285453,1.05912797809174e-14,5.28961069893255e-14
"HWER_00210",1.45347364321478,6.59375635333101,1.10981031441912e-14,5.53223626430135e-14
"HWER_08406",1.47581284101729,6.80040290433751,1.16362276198897e-14,5.78951816551035e-14
"HWER_15071",-1.57504334173867,7.40248854879967,1.25992057770041e-14,6.25681313303299e-14
"HWER_06078",1.60290020837686,6.55689403542938,1.3061545413147e-14,6.47419727446381e-14
"HWER_10053",1.29329515122393,7.3701081785738,1.33582384406953e-14,6.60881270223875e-14
"HWER_04510",1.29582973280854,6.97069974997336,1.40771570474288e-14,6.95142164143199e-14
"HWER_02614",1.45095681052452,6.83475324158476,1.45122049962839e-14,7.15283212550923e-14
"HWER_07642",-1.64930280789627,8.00998112051321,1.46618589803713e-14,7.19971841833144e-14
"HWER_02264",-1.59525865030885,8.64554294182127,1.46620405479698e-14,7.19971841833144e-14
"HWER_16101",-2.25633270993517,10.7225940720807,1.6444478221852e-14,8.05993792922058e-14
"HWER_11015",-1.60643045068919,8.88237190295414,1.70080246241511e-14,8.3206544257929e-14
"HWER_09475",-1.77659073006344,8.42331319390816,2.36567188731535e-14,1.15518523328646e-13
"HWER_07156",1.26257793578368,7.09154050351264,2.82018939713185e-14,1.3745812024539e-13
"HWER_01728",1.38612163371795,7.62175515743435,3.20665521485641e-14,1.56005850748652e-13
"HWER_09326",1.48692739022958,8.28445456481912,3.25963259503732e-14,1.58290645574506e-13
"HWER_02905",-1.76145536509194,6.52679473867697,3.45148225877186e-14,1.67298366576198e-13
"HWER_13266",-1.50988024690357,8.7848271315347,3.54192158513486e-14,1.71366500221966e-13
"HWER_09740",-1.49751582381128,9.00336868843799,3.63422944727289e-14,1.75509943215087e-13
"HWER_12037",1.30237528609198,7.02995363549085,3.81706878513093e-14,1.8400229015503e-13
"HWER_12818",-1.49946095943518,8.91966679474269,4.70969222519152e-14,2.26616269409581e-13
"HWER_15313",-1.41371318448865,8.39468806436665,4.99656052696653e-14,2.39980790273283e-13
"HWER_06339",-1.5034367414432,7.11078436749177,5.35568006538318e-14,2.56760472351339e-13
"HWER_04252",-1.40639851286577,7.80457001013574,5.69796310334958e-14,2.72673434327565e-13
"HWER_12747",-1.48123905045784,8.98503126276191,6.21174468411794e-14,2.96720726108864e-13
"HWER_11676",2.07381047729391,8.54827432828997,6.76282733641554e-14,3.22459448359524e-13
"HWER_13915",-1.32236554942252,6.8837714508645,6.78412063134847e-14,3.22889792074307e-13
"HWER_07692",1.45324767900534,6.93755639138205,7.63304019411291e-14,3.62638299474823e-13
"HWER_03604",1.48389071802536,7.23344512257308,7.92632983998985e-14,3.75893696195555e-13
"HWER_07149",1.31511451070261,7.50825291451,8.21961039301311e-14,3.89100981194434e-13
"HWER_13826",1.55620960742045,7.02998804641401,8.27644791434661e-14,3.91088167155481e-13
"HWER_04830",1.86261908213816,9.72948817317107,8.42784997307366e-14,3.97528694070428e-13
"HWER_05300",-1.54865048070263,6.45895256919279,9.02955167822203e-14,4.25148121951349e-13
"HWER_00229",1.62897987990946,8.08275229486863,9.49748041005053e-14,4.46381579272375e-13
"HWER_06413",-1.25316513464779,7.14537079624145,9.88111785080005e-14,4.63584709149835e-13
"HWER_06647",1.43527182240795,8.56868367960674,1.21839374178886e-13,5.706071758698e-13
"HWER_05506",-1.45966569884121,6.62042607873003,1.23586373832312e-13,5.77760809816423e-13
"HWER_12321",1.25812831496486,7.7019829362572,1.26387911264276e-13,5.8939880470525e-13
"HWER_02218",1.45890956180522,8.47002963065217,1.26523679581484e-13,5.8939880470525e-13
"HWER_08979",1.4496868931683,7.01412306479112,1.42322162941906e-13,6.61823202938332e-13
"HWER_00891",1.42347082454173,8.42870303744779,1.50081048173259e-13,6.96672519915376e-13
"HWER_00836",-1.38803756334421,7.51638451842056,1.54998612098004e-13,7.18233005355537e-13
"HWER_13647",-1.39524285903953,7.01204193596102,1.57006531394912e-13,7.26258683007748e-13
"HWER_11085",-1.65710333431656,6.65495300102176,1.60322568637605e-13,7.40296492375747e-13
"HWER_03971",-1.58045700087538,8.71796235423244,1.67793259163064e-13,7.73435828576506e-13
"HWER_01473",1.39703363814204,6.74113661904724,1.698476988728e-13,7.81536964044071e-13
"HWER_08366",1.36848317127649,6.91311665970016,1.71163926980631e-13,7.86218945572464e-13
"HWER_12182",1.36270275934529,6.8479353783414,1.72983237207114e-13,7.93191429144817e-13
"HWER_13019",-1.63286298916263,7.46329336121318,2.56768166032151e-13,1.17532837042891e-12
"HWER_05463",-1.4656025483442,7.40018628127368,2.82744340925524e-13,1.29198455784024e-12
"HWER_02269",1.72076942241193,6.45402904609447,2.84779091552526e-13,1.29902698261048e-12
"HWER_01698",1.58373161131822,6.60233910659335,3.26209989792094e-13,1.48544064555846e-12
"HWER_09900",1.38058865036285,8.30832346125648,3.40402581858621e-13,1.5473913565663e-12
"HWER_06049",-1.87483518045907,9.16806671971027,3.46859346426612e-13,1.57402379274973e-12
"HWER_00294",1.28171150933836,7.07354659794325,3.98155229266067e-13,1.80125409575466e-12
"HWER_01882",1.50430277858586,7.52385496677622,3.98301627556691e-13,1.80125409575466e-12
"HWER_12933",-1.27891111017118,7.10096534752439,4.58421758405718e-13,2.06958159197916e-12
"HWER_08871",-1.46633260976003,7.87925966187116,4.6200007694545e-13,2.08216473034319e-12
"HWER_03822",-1.46564014880715,7.02253655174377,5.1187091835468e-13,2.30298163608465e-12
"HWER_14636",1.3181193731145,7.75363903814775,5.42335665951704e-13,2.43588305935987e-12
"HWER_06318",1.87167212366967,7.9472372535075,5.70594709598848e-13,2.55844169619109e-12
"HWER_14868",1.86274419278127,10.1044115770485,5.96977788612248e-13,2.6721862918834e-12
"HWER_09934",1.58407489047001,9.04297890608576,6.16125136106568e-13,2.75321113452035e-12
"HWER_15138",1.41800601798475,7.53279463981631,6.54732536960379e-13,2.92077294454189e-12
"HWER_15916",-1.38398943543106,6.82381187377232,6.78161252364065e-13,3.01828981387548e-12
"HWER_09635",1.2548207987661,7.40674572283003,6.7888585479266e-13,3.01828981387548e-12
"HWER_01122",1.45818523986892,7.81243043055756,6.94340264242901e-13,3.08179355056883e-12
"HWER_14954",-1.36396326180472,6.92328065491258,7.02395338678361e-13,3.11229719091153e-12
"HWER_02745",2.258519811355,7.6128851017637,7.50082109263461e-13,3.31801027156543e-12
"HWER_07505",2.27008016547953,7.00998232406074,7.81951630834366e-13,3.45318236972492e-12
"HWER_14086",1.45789993530568,6.76798044437363,8.18321658556606e-13,3.60774305748909e-12
"HWER_03053",-1.893559413785,9.93079777869846,8.94475957121618e-13,3.93689083468913e-12
"HWER_04467",1.17371718874704,7.16871403242188,9.04872916163197e-13,3.97237765301971e-12
"HWER_01346",1.4432148199387,6.78776962482498,9.05557215733976e-13,3.97237765301971e-12
"HWER_06954",-1.3366107907636,7.74616076316258,9.52188460653856e-13,4.1699834083876e-12
"HWER_04544",1.38860108566597,8.99025623357858,1.06542347114731e-12,4.65813052501614e-12
"HWER_11028",1.56507710204893,8.08558612074602,1.10321839720918e-12,4.81537449660787e-12
