"","GOCCID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0016020",0.000372806734695478,0.597615979381443,91.5203544724453,68,1620,"membrane"
"2","GO:0005783",0.0359885846467635,0.187984825321329,4.97147604541678,1,88,"endoplasmic reticulum"
"3","GO:0012505",0.0390677985358413,0.405875,9.26502353918582,4,164,"endomembrane system"
