"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0022857",0.000107043643051936,2.5308893069609,11.1333333333333,25,579,"transmembrane transporter activity"
"2","GO:0005215",0.000197545219161623,2.42298679424903,11.5755900978699,25,602,"transporter activity"
"3","GO:0008092",0.000895991973227127,5.95218563225126,1.13448474381117,6,59,"cytoskeletal protein binding"
"4","GO:0008289",0.012372636296089,4.83663860750464,0.903742084052965,4,47,"lipid binding"
"5","GO:0005515",0.0145083822428639,2.49673550966023,3.82648244099021,9,199,"protein binding"
"6","GO:0001071",0.02512030127475,2.06695410165161,5.61473805411629,11,292,"nucleic acid binding transcription factor activity"
"7","GO:0043167",0.0265682060959026,1.38726994712699,51.897869890616,64,2699,"ion binding"
