"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0016798",0.00356891458443337,0.385012399363708,17.1937823834197,7,366,"hydrolase activity, acting on glycosyl bonds"
"2","GO:0003735",0.00734429119616777,0.279093111803392,10.194127806563,3,217,"structural constituent of ribosome"
"3","GO:1901363",0.0319263581020629,0.71918720318316,49.0915371329879,37,1045,"heterocyclic compound binding"
"4","GO:0097159",0.0319263581020629,0.71918720318316,49.0915371329879,37,1045,"organic cyclic compound binding"
"5","GO:0003676",0.0319263581020629,0.71918720318316,49.0915371329879,37,1045,"nucleic acid binding"
