"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0016798",8.12684789371816e-07,5.97603305785124,2.90777202072539,14,366,"hydrolase activity, acting on glycosyl bonds"
"2","GO:0016787",0.000527673452368367,2.42775536724693,13.8556131260794,26,1744,"hydrolase activity"
"3","GO:0008233",0.000972417883946901,4.37071386584808,2.05768566493955,8,259,"peptidase activity"
