"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0055085",7.3685059195939e-08,8.38822922044399,3.76140250855188,16,910,"transmembrane transport"
"2","GO:1902578",1.16958280917169e-06,6.65134315730099,4.57568415051311,16,1107,"single-organism localization"
"3","GO:0044765",1.16958280917169e-06,6.65134315730099,4.57568415051311,16,1107,"single-organism transport"
"4","GO:0051234",2.31008139900203e-06,6.26651465361143,4.80715507411631,16,1163,"establishment of localization"
"5","GO:0051179",2.31008139900203e-06,6.26651465361143,4.80715507411631,16,1163,"localization"
"6","GO:0006810",2.31008139900203e-06,6.26651465361143,4.80715507411631,16,1163,"transport"
"7","GO:0044763",0.000213191703448228,4.03091175931022,7.58067274800456,17,1834,"single-organism cellular process"
"8","GO:0044699",0.0034905823451352,2.93612576956904,9.46964082098062,17,2291,"single-organism process"
