"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0022857",0.00143385328235784,4.35403475683686,2.26666666666667,8,579,"transmembrane transporter activity"
"2","GO:0005215",0.00184078334269011,4.17353017353017,2.35670696603339,8,602,"transporter activity"
