"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0044249",0.0192109194152568,0,3.77822120866591,0,564,"cellular biosynthetic process"
"2","GO:0034645",0.0192109194152568,0,3.77822120866591,0,564,"cellular macromolecule biosynthetic process"
"3","GO:0009058",0.0192109194152568,0,3.77822120866591,0,564,"biosynthetic process"
"4","GO:0009059",0.0192109194152568,0,3.77822120866591,0,564,"macromolecule biosynthetic process"
"5","GO:1901576",0.0192109194152568,0,3.77822120866591,0,564,"organic substance biosynthetic process"
