"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0043167",0.000619392935153117,1.2479859430229,347.436039147956,395,2699,"ion binding"
"2","GO:0016740",0.00291614289873088,1.2766235285144,161.681980426022,193,1256,"transferase activity"
"3","GO:0005488",0.00532332466873034,1.18331732411202,438.446516983305,478,3406,"binding"
"4","GO:0016829",0.00613724648730422,1.58210730546862,30.2510074841681,44,235,"lyase activity"
"5","GO:0016301",0.0164196587479791,1.37514231499051,49.4314335060449,64,384,"kinase activity"
"6","GO:0016772",0.0173752123526901,1.31801464858968,66.5522164651698,83,517,"transferase activity, transferring phosphorus-containing groups"
"7","GO:0003824",0.0232872852778378,1.13991819056785,618.665284974093,650,4806,"catalytic activity"
