"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0022857",0.00144877794792057,4.34649063720868,2.2703263752739,8,579,"transmembrane transporter activity"
"2","GO:0022891",0.00246967642799369,4.38642999846319,1.9174259024334,7,489,"substrate-specific transmembrane transporter activity"
"3","GO:0022892",0.00352836354006802,4.09720420809915,2.04290162611002,7,521,"substrate-specific transporter activity"
"4","GO:0005215",0.0041726855576135,3.61777070787411,2.68596470995272,8,685,"transporter activity"
"5","GO:0030248",0.0385461235424837,29.0505050505051,0.0392111636489448,1,10,"cellulose binding"
