"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0055085",3.57906191704e-08,9.12391713747646,3.62003156837423,16,901,"transmembrane transport"
"2","GO:0044765",8.13882001719174e-07,7.03435804701627,4.50796383986225,16,1122,"single-organism transport"
"3","GO:1902578",9.67765529939458e-07,6.9297619047619,4.56421294303343,16,1136,"single-organism localization"
"4","GO:0006810",3.02083798663144e-06,6.18293162169243,5.64499928253695,17,1405,"transport"
"5","GO:0051234",3.1482238295888e-06,6.16072361546499,5.66107045487157,17,1409,"establishment of localization"
"6","GO:0051179",3.63380676063671e-06,6.08399068925385,5.71731955804276,17,1423,"localization"
"7","GO:0044763",0.00871372755004604,2.65626891713848,10.3257282249964,17,2570,"single-organism cellular process"
"8","GO:0044699",0.0371760576518978,2.22048422198041,14.8497632371933,20,3696,"single-organism process"
