"","GOCCID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0009316",0.014816724966127,106.46875,0.0148861646234676,1,3,"3-isopropylmalate dehydratase complex"
"2","GO:0044445",0.0438324774238238,26.5703125,0.0446584938704028,1,9,"cytosolic part"
