"","logFC","logCPM","LR","PValue","FDR"
"HWER_03238",-1.96191205912878,8.30510876009766,101.467477492997,7.26464457692527e-24,7.21732696856982e-23
"HWER_12122",2.1486092261568,7.68820732311109,100.759775839123,1.0384390070865e-23,1.02773753640279e-22
"HWER_04869",-1.999155287718,8.34991899251244,100.607802091506,1.12125199731761e-23,1.10509601675035e-22
"HWER_16070",1.57682870396032,7.13539478055552,100.600969283375,1.12512668114961e-23,1.10509601675035e-22
"HWER_11723",-2.0298424181821,6.94825092259177,100.56329124026,1.14673457642452e-23,1.12206896478067e-22
"HWER_09030",1.83316104014613,8.39677236803309,100.309407286912,1.30356169933763e-23,1.27072762645958e-22
"HWER_05298",1.71273800796035,7.23677194821274,100.114384905335,1.43844980821929e-23,1.39696642423694e-22
"HWER_15336",1.61436345149763,7.14340598601174,100.052050328188,1.48444175756937e-23,1.43625279006619e-22
"HWER_07470",-1.90708432262146,7.89352938920249,99.9697549838368,1.54742156696419e-23,1.49162235060898e-22
"HWER_07741",1.79696544982346,7.1936097922851,99.7604344321755,1.71992093953396e-23,1.65176110970799e-22
"HWER_01774",-1.83539312542191,6.85250156366128,98.8295534518376,2.75196806175578e-23,2.63315615650654e-22
"HWER_02945",-1.93520456828134,7.05184937490275,98.4613606597713,3.31428828317189e-23,3.15954026406791e-22
"HWER_14502",2.15575554964077,8.19557488261615,98.1965650330926,3.78846569317276e-23,3.59834855032856e-22
"HWER_06766",-1.90710074355989,8.04322995619796,98.1274075351461,3.92311225419326e-23,3.71263871354858e-22
"HWER_01691",-3.42673298605428,10.4177220731329,98.0885769650013,4.00080111782734e-23,3.77239174491865e-22
"HWER_08104",-2.36091769047774,6.15101365064303,97.5034408783602,5.37627641775416e-23,5.05097273595527e-22
"HWER_08527",-2.30350785814932,9.28884437770594,97.158949450723,6.39794468204795e-23,5.98912294604705e-22
"HWER_07577",2.35854185765706,6.95962008233514,97.0540396492331,6.74607789091027e-23,6.29229495364401e-22
"HWER_00878",-1.79323772253898,6.73835164693002,96.5616171447042,8.65092127138502e-23,8.04008561172092e-22
"HWER_11671",-2.62651570095283,6.0503155760611,96.4475200067803,9.16410184132674e-23,8.48661288377152e-22
"HWER_05179",1.83436622691906,6.84014794985311,96.2587413432893,1.00809093905415e-22,9.30241923475944e-22
"HWER_08638",-1.88739819290593,7.06699194687326,95.9131709856937,1.20034159687585e-22,1.10371835485783e-21
"HWER_13325",-1.93021279489066,6.88497420563191,95.5141121978351,1.46840794278722e-22,1.34543526347959e-21
"HWER_08288",1.78527443921172,7.01906907356527,94.6556897236772,2.26554131002896e-22,2.06850303412151e-21
"HWER_04113",-1.8249600055644,7.72729499750259,94.6338752639969,2.29064600780898e-22,2.0840859993855e-21
"HWER_05641",-1.71987103488479,7.68293762975391,94.5258012529005,2.41918506142044e-22,2.19333806442769e-21
"HWER_15392",2.15041153258806,10.4188457387079,94.1701493341404,2.89534273920075e-22,2.61589676750786e-21
"HWER_14668",-1.89802960017573,6.55590763904222,93.9434193861084,3.24673341238014e-22,2.92318740913254e-21
"HWER_00442",-1.83361290223942,8.8487553154384,93.8458801998427,3.4107352062641e-22,3.06022020409785e-21
"HWER_09641",1.93981282273514,6.62131608616362,93.3319556692304,4.42194668688123e-22,3.95383026175277e-21
"HWER_11120",-1.57336207726714,7.12579048831884,92.2626292861731,7.59042004663505e-22,6.76355985598786e-21
"HWER_08130",-2.12613487927221,8.49064950373117,92.0147914777474,8.60310366307328e-22,7.63967390354418e-21
"HWER_06710",-1.58676050695795,7.09645016309745,91.7832213959642,9.67109896724651e-22,8.55875755019461e-21
"HWER_06630",-1.96392212792393,7.37896378790893,91.6482110846306,1.03539479631141e-21,9.13190036338604e-21
"HWER_02462",-1.87817394370463,7.37226125128055,91.5308620685804,1.09865274408268e-21,9.65697140815728e-21
"HWER_03856",1.52333705393317,7.18403177632558,90.9283215176224,1.48972054442454e-21,1.3050153282746e-20
"HWER_00089",2.23635124988002,9.73518460457609,90.5005142425161,1.84928826937333e-21,1.61454696379968e-20
"HWER_06413",1.54488492965179,7.12214032500648,89.8461399396825,2.57420330733017e-21,2.23990240802253e-20
"HWER_11869",1.89844495393455,7.80319778820509,89.1880006259817,3.5902000727742e-21,3.11350795608813e-20
"HWER_11910",-1.93117203002834,6.50384410831916,89.0622855256012,3.82575467831564e-21,3.30672729362415e-20
"HWER_10155",-3.47380825050726,8.66507700570551,88.7222283904212,4.54331204367389e-21,3.91388974393568e-20
"HWER_06954",1.77961950293882,7.99618520858905,88.7041737017277,4.58496833582823e-21,3.93669632278232e-20
"HWER_05646",-1.59867910500293,7.04626329161232,88.5702345094537,4.90616306984312e-21,4.19857453468753e-20
"HWER_07724",-2.51071933875449,10.2679572888658,88.5557554331442,4.94220563872783e-21,4.21550632277016e-20
"HWER_03151",1.83295908797251,8.7407653991602,87.9721494201996,6.63825927362955e-21,5.6436086218103e-20
"HWER_01698",-2.05228073847928,6.56034806323885,87.5382486452904,8.26656452301042e-21,7.00496791116537e-20
"HWER_04830",-2.014246595139,9.73402646979993,87.4529442987195,8.63089411178409e-21,7.28987245337333e-20
"HWER_09901",-2.23131038452968,9.11020203408293,87.3368866341775,9.15249508544649e-21,7.7053310897931e-20
"HWER_02088",-1.90965676973818,6.99294507135034,86.9994588238164,1.08550876619804e-20,9.10913990534469e-20
"HWER_13042",-1.78084213040161,6.34352361611289,86.2932273423132,1.551389307468e-20,1.29766208847243e-19
"HWER_01257",-1.64410528890298,7.5195593899964,86.1503603128212,1.66761534358674e-20,1.3903944006175e-19
"HWER_12680",-2.33415235530382,6.28485838729881,86.1120244102705,1.70025845541981e-20,1.41306736375114e-19
"HWER_00599",-1.72997263098464,6.76243598610161,85.9513410897861,1.84418094752176e-20,1.52778313000765e-19
"HWER_05259",-2.0105333516239,6.97787422819991,85.7253076406512,2.06749880025668e-20,1.70733260798266e-19
"HWER_05031",1.53795525636954,7.10690497256958,85.3318451458097,2.52267566998895e-20,2.07660254358138e-19
"HWER_11922",-1.92780551931419,6.64807240981379,85.1430663565503,2.77539283338048e-20,2.27740304334037e-19
"HWER_13300",-2.37999794565279,8.70432916781049,85.0766195423573,2.87024499042272e-20,2.34780607576218e-19
"HWER_03002",-3.2097258140308,9.37377455259731,84.9966700606578,2.98867982831043e-20,2.4369958474242e-19
"HWER_16095",-1.74918342103188,8.18403285166716,84.9719095302603,3.02634148942971e-20,2.45996974360226e-19
"HWER_13679",-1.64703318914045,7.40416119638397,84.8214263637256,3.26566223619491e-20,2.64620693076669e-19
"HWER_02820",1.79023160113521,8.46952865602522,84.7311452252288,3.41823292234511e-20,2.76120808960774e-19
"HWER_13151",-2.15513733307047,7.74602116693369,83.9471104736547,5.08189913643529e-20,4.09234921142134e-19
"HWER_14066",-1.62213134496799,8.24285225281346,83.7602649731191,5.58562755270022e-20,4.48406571026367e-19
"HWER_08211",-1.43784396607385,7.30362834316945,83.6237458284855,5.98498329757681e-20,4.7898338551286e-19
"HWER_03604",-1.72774791966341,7.20747773250273,83.4248142356727,6.61859599264545e-20,5.28062135659374e-19
"HWER_04970",1.78359480695087,6.51814425884155,83.0021249563528,8.19652289534422e-20,6.51950425387349e-19
"HWER_07672",-1.86649263386492,8.80722683186509,82.9876674898823,8.25669078889788e-20,6.54727804758783e-19
"HWER_01917",1.99975089617528,6.88418605894254,82.7309679103133,9.40167027244633e-20,7.43247896843089e-19
"HWER_00113",1.90586025715789,8.60406031656263,82.5698503053306,1.02001108134771e-19,8.03917548308396e-19
"HWER_07630",1.64650404211595,7.27677686054276,82.2520257159019,1.19794776010861e-19,9.41296527867162e-19
"HWER_12313",-1.86150681573496,8.3268266969287,82.0240972327504,1.34437566174725e-19,1.05316196100019e-18
"HWER_13005",1.54959151634913,6.99448662768432,81.8571563335605,1.46286283791625e-19,1.14253112611953e-18
"HWER_07062",1.85043669788102,7.65539250695195,81.8310560194202,1.48230942574289e-19,1.15424274503042e-18
"HWER_08757",1.77500590565088,6.86791398171309,81.7071610031583,1.5782062294586e-19,1.22523615358867e-18
"HWER_05122",-1.64701610843685,7.59044660280319,81.5308423284359,1.7254767625494e-19,1.33557052098227e-18
"HWER_15077",-1.87912417397037,8.56569869810092,81.1233444863492,2.12060090093821e-19,1.63652325480142e-18
"HWER_11980",2.0220067118995,7.56826334973964,80.8629390597437,2.4192857142656e-19,1.86148601100614e-18
"HWER_15634",1.86115945445651,6.47983719660874,80.7358303595122,2.58001417578225e-19,1.97928306443887e-18
"HWER_07322",-1.64901936026414,8.02269821212271,80.7148729890655,2.60752201829682e-19,1.99448513080934e-18
"HWER_01850",-1.52293701480383,6.98229155390452,80.5642743701243,2.81401305096501e-19,2.14609877680949e-18
"HWER_12428",-1.59001013380472,7.37016092010087,79.9895500794445,3.76395138614671e-19,2.86214837075614e-18
"HWER_08227",-1.8108001883382,9.12072975477574,79.7557529004939,4.23675190351445e-19,3.21225078532543e-18
"HWER_03946",-1.67206753993389,7.82318312757758,79.6701180819018,4.42441810309219e-19,3.34475689251255e-18
"HWER_06336",1.92261911914649,9.91747092630698,79.2933700527153,5.35390722666511e-19,4.03566320893681e-18
"HWER_11071",-1.75220472413971,7.06871558656379,79.1372394148705,5.79418006788529e-19,4.35487214957292e-18
"HWER_06175",-1.81274391288845,8.68507017840505,78.9694657633902,6.30773497948622e-19,4.72715514503115e-18
"HWER_06058",-2.92304395035522,6.79176002250061,78.7378356027469,7.09241130665656e-19,5.2998912156082e-18
"HWER_09400",1.37725447475021,7.3316142115068,78.7319830403445,7.11345414342026e-19,5.30034097525538e-18
"HWER_01468",2.00264765712426,9.44918877580696,78.6607261585877,7.374722529388e-19,5.47927092226449e-18
"HWER_09475",1.97066096246926,8.41604233833746,78.5391699052022,7.84276252226257e-19,5.81036663435052e-18
"HWER_07732",-1.7349213009361,8.39544085833607,78.5288755834104,7.88373884821404e-19,5.82408399812507e-18
"HWER_06049",1.67437799950272,9.16990127925388,78.3463377122283,8.64695166088802e-19,6.3697572888303e-18
"HWER_10707",1.77381697566487,7.94094872572693,78.3201209862218,8.76247615297348e-19,6.43657242624936e-18
"HWER_07853",1.40971621027324,7.066310083469,78.161884620541,9.49327438995351e-19,6.95368940484448e-18
"HWER_03878",-1.97350044713928,8.12775373012019,77.7751555226062,1.1546337576518e-18,8.4337051650454e-18
"HWER_06465",-1.98597143023862,6.51283399294494,77.7382930364261,1.1763844895883e-18,8.56844095927661e-18
"HWER_13676",-1.85899397075556,6.70641404140523,77.5345950917834,1.30418038072459e-18,9.47266030033293e-18
"HWER_15098",1.87712858569703,7.253260070244,77.5006394534584,1.32679505801077e-18,9.60999884196071e-18
"HWER_12384",-1.89958494312079,7.3936490787631,77.359853892511,1.4248208708271e-18,1.02912549249434e-17
"HWER_01553",-2.10928737205778,6.82077451657178,77.3204055270645,1.45356492844788e-18,1.04697051651815e-17
"HWER_07964",1.83907877931289,7.76440849742869,77.1311867168508,1.59971224788349e-18,1.14904539023875e-17
"HWER_13792",1.86748458972837,7.7184291673187,77.0525919234565,1.6646559610281e-18,1.19239030578615e-17
"HWER_15154",-1.85748769745566,9.68572833084786,76.9324211845412,1.76908980258765e-18,1.26370519507156e-17
"HWER_13907",1.54643274987693,9.21500679886693,76.8558662847519,1.83901158393611e-18,1.31004314207317e-17
"HWER_10642",1.70229890721247,9.19214917369143,76.5826336315525,2.11188654880403e-18,1.50030734823256e-17
"HWER_13807",-1.45442363215597,7.56685024500066,76.5489679255444,2.14819713426297e-18,1.52193310632346e-17
"HWER_10649",-2.90072035241042,7.37574280259641,76.4041814276697,2.31161295004654e-18,1.63324587996477e-17
"HWER_07387",2.14747825871626,10.3688388243977,76.1031030809282,2.69233868468062e-18,1.89707451341762e-17
"HWER_08939",1.69934036893465,8.18272995579645,75.9364712987074,2.92939225898512e-18,2.05851331369876e-17
"HWER_02739",1.45799733688204,7.17885145213606,75.5194023641766,3.6183381451669e-18,2.5357704893021e-17
"HWER_14038",1.73917721997913,8.5563707234712,75.51314078156,3.62983089820049e-18,2.53696806442962e-17
"HWER_02369",-1.5499047234061,7.60259260268781,75.3125170652756,4.01804292243208e-18,2.80074873598558e-17
"HWER_13646",1.78219158440238,8.47405821048398,74.8510675252264,5.0759607800892e-18,3.52867729296818e-17
"HWER_10545",1.49074974578903,6.86645043609336,74.6910873871576,5.50440577797009e-18,3.81628988830921e-17
"HWER_00891",-1.60413905052556,8.34089112030312,74.3590829869142,6.51249325927617e-18,4.50317200568083e-17
"HWER_00821",-1.92149766350715,7.62322133580909,74.3228798699888,6.63302709267378e-18,4.57431894981466e-17
"HWER_15006",1.70331310166469,7.16016503216171,74.1417231394687,7.2705285034566e-18,5.00065793354455e-17
"HWER_15946",-1.67933622628016,7.49203572303469,74.0351285418772,7.67391897503055e-18,5.26414600588736e-17
"HWER_08882",-1.68830517463132,7.51335682506834,74.0103803546702,7.77073266845399e-18,5.31649335337762e-17
"HWER_09787",-1.55021864334217,8.31749122045209,73.8513962263442,8.42248104190319e-18,5.74723508990921e-17
"HWER_06263",1.76454961493355,7.57664038610432,73.6853831996556,9.16147843733067e-18,6.23509542992084e-17
"HWER_12119",-1.55245875554614,6.82540030586271,73.6086951463318,9.52441950726168e-18,6.46513606867265e-17
"HWER_09315",-3.68958525749617,7.36977652349514,73.4422106021129,1.03626139247235e-17,7.01573313493682e-17
"HWER_09119",2.53649430190604,10.6699353385848,73.3917752261709,1.06308155523978e-17,7.17856893941865e-17
"HWER_03178",-2.40989492488499,6.49564012217586,72.8626142631173,1.38996366385943e-17,9.36149553347402e-17
"HWER_16005",-1.68521473433382,7.74091703322451,72.7531176512185,1.4692594561039e-17,9.86992168310209e-17
"HWER_03997",-1.30673156677144,7.16173757040937,72.4963121877548,1.67344374614901e-17,1.12019214718712e-16
"HWER_10326",1.4501511574429,7.52022766488338,72.4930830766175,1.67618416162207e-17,1.12019214718712e-16
"HWER_02769",1.69307738960089,7.84228039947002,72.1013655446886,2.04422245022011e-17,1.36263979779453e-16
"HWER_07799",2.4673424490054,10.6547913648281,72.0919719118792,2.05397669749357e-17,1.36563117348739e-16
"HWER_06298",-1.49735941231849,6.93072008791267,71.7086645744696,2.49434838968037e-17,1.65418040267038e-16
"HWER_07310",-1.98622323349986,8.56427321597082,71.6336260487083,2.5910329050959e-17,1.71391538849838e-16
"HWER_12345",-1.37891121291902,7.27121653528199,71.4596987231508,2.82979402470799e-17,1.86708801681115e-16
"HWER_12572",-1.5187402580065,7.93549980452254,71.0354590281449,3.50861985344776e-17,2.30909930964215e-16
"HWER_01415",-1.64878285636901,8.96200956821771,70.9580886517065,3.64894637895521e-17,2.39537163560275e-16
"HWER_12616",1.5938712549817,7.70960700889357,70.9349599956131,3.69197479705195e-17,2.41749763857467e-16
"HWER_05866",1.86662816523152,10.463733333489,70.8730237129641,3.80971682421309e-17,2.48831126578956e-16
"HWER_05015",-1.55916595401061,6.56659895980313,70.8263665837108,3.9008871265e-17,2.54145736658656e-16
"HWER_10308",1.49624837591836,8.12561622974503,70.7711349656154,4.01163766331677e-17,2.60706176966927e-16
"HWER_12488",1.665311247918,6.70788944346967,70.681016461094,4.19913705246371e-17,2.7220905942596e-16
"HWER_11015",1.64192620423767,8.80662142769021,70.3098283200686,5.0684545177166e-17,3.2774320609574e-16
"HWER_05425",-1.5657798053125,8.61605284088094,70.2805912576667,5.14413328624551e-17,3.31809393314294e-16
"HWER_06004",-1.5542682257212,6.71124920463228,70.2655293424883,5.18356046743014e-17,3.32930165129341e-16
"HWER_01324",1.79366995013439,9.94103567212984,70.264149292199,5.18718807220416e-17,3.32930165129341e-16
"HWER_11310",2.93259678438178,9.08579272439019,70.2182748327368,5.30923010252807e-17,3.39921818663094e-16
"HWER_06763",1.51638708611809,8.01539000293052,70.1533376793097,5.48691238129796e-17,3.50432606027232e-16
"HWER_11208",-1.30313996239237,7.17291856186525,70.1397099540814,5.52494945628519e-17,3.51994937104361e-16
"HWER_10277",-1.48450412784554,7.4781237607461,70.1269646786498,5.56076215900187e-17,3.53116970806295e-16
"HWER_02471",2.0428551913823,8.49879454231773,70.1237622007236,5.56979718703335e-17,3.53116970806295e-16
"HWER_00367",-1.56251347474991,7.93270770916713,69.9712590090116,6.01748704821713e-17,3.80569363805537e-16
"HWER_09635",-1.39057505501456,7.36744646887522,69.5651206794201,7.39328030277642e-17,4.6644223418733e-16
"HWER_14301",1.66448828082464,6.53122514613038,69.5564123543455,7.42599435512997e-17,4.67369013661456e-16
"HWER_15364",1.84287256871454,8.54840232038537,69.5347305091648,7.50807576306367e-17,4.71390810015111e-16
"HWER_07664",-1.67643795630205,6.57560928446292,69.4834589383487,7.70580458294671e-17,4.82636504434319e-16
"HWER_07682",1.55756904161107,6.62724550892436,69.3303464373748,8.32783430220754e-17,5.20339140858414e-16
"HWER_01485",-1.3655908499933,7.10837824790758,68.8799937286091,1.04640977216006e-16,6.52245321925728e-16
"HWER_12383",1.69886625038508,6.83866386817073,68.8025002969181,1.08834622716139e-16,6.76758217513068e-16
"HWER_10249",-1.43122055237833,7.08396095223497,68.2826721366993,1.41660347046004e-16,8.7876861217772e-16
"HWER_03420",1.63386277556443,7.66572478270704,67.8451922138657,1.7684927656006e-16,1.09443955637287e-15
"HWER_00140",-1.95745153834156,8.38637031946377,67.7597135373801,1.84684720917942e-16,1.14020828890529e-15
"HWER_13071",-1.53190545176006,7.33041375549184,67.3896097635984,2.22820140889204e-16,1.37238153284016e-15
"HWER_14816",-1.81350467190146,7.84524381192169,67.2201037061041,2.42825302602549e-16,1.49205215556495e-15
"HWER_12818",1.45452755853186,8.87554631949416,67.1368146877235,2.53303777116169e-16,1.55275814199108e-15
"HWER_15389",-2.65863374327586,6.73574386899541,67.0033880281639,2.71040922558533e-16,1.65756866083556e-15
"HWER_02160",-1.34351456839301,7.44313183600912,66.8815193440143,2.88325210509823e-16,1.75912299023993e-15
"HWER_00452",-1.60065367871311,7.5540960086539,66.8408448883405,2.94335996702651e-16,1.79158037429571e-15
"HWER_11476",1.89318296691836,9.38097563351423,66.8213392070375,2.97262819553197e-16,1.80515805878557e-15
"HWER_14097",1.45051566554087,7.65783382575896,66.6958001251497,3.16809353945532e-16,1.91936134294571e-15
"HWER_09854",1.83170933044383,7.16055047698177,66.690221012426,3.17707262171604e-16,1.92031452403489e-15
"HWER_11031",1.43727527188051,6.85245201341899,66.3842505371799,3.7105505900656e-16,2.23754829768375e-15
"HWER_10278",1.61216455881974,8.25347454256855,66.2960030750432,3.88044729551853e-16,2.33457072790709e-15
"HWER_03063",2.16978409563128,11.4475722233727,66.2567291575588,3.95854029350076e-16,2.3760405048721e-15
"HWER_07650",1.27580047398318,7.22524004913823,66.144099363529,4.19132521990479e-16,2.5099552644834e-15
"HWER_12410",-1.39910850289972,7.02747705681253,66.0987558578434,4.28886416731277e-16,2.56244810733687e-15
"HWER_01867",1.77339475217895,9.39051581760988,65.8836017275222,4.78355093696397e-16,2.85143622518335e-15
"HWER_13952",-1.98773174239652,6.59128034518721,65.7616838089764,5.08879976779747e-16,3.02643527474744e-15
"HWER_04934",-1.40959252063173,7.34631145134551,65.7391216379055,5.14739004823156e-16,3.054275147612e-15
"HWER_10143",-1.33937907251805,6.99696248457285,65.5100069641892,5.78196295829681e-16,3.4229748746264e-15
"HWER_04784",-1.85213531760476,8.60846376427993,65.4299546349496,6.02166246070918e-16,3.55675871540294e-15
"HWER_15930",-1.46125891775104,7.35691180134479,65.1863584470639,6.81395881047557e-16,4.01558981717344e-15
"HWER_13298",-1.31409081719269,7.1906972613313,64.9269208396587,7.77278834781957e-16,4.57025854555468e-15
"HWER_08135",-1.42299641396657,7.78637229142863,64.6706642038243,8.85230445781236e-16,5.19321842966232e-15
"HWER_14367",1.73526281066232,7.07714154648828,64.6456009267437,8.9656238359559e-16,5.24782451617012e-15
"HWER_06881",-1.88811520260612,6.49652108275472,64.5893144691699,9.22543103388609e-16,5.38773483578078e-15
"HWER_12689",1.87942825594102,8.13907030440992,64.582307867061,9.25829488779972e-16,5.39477722338532e-15
"HWER_13724",1.43486065646744,7.50200547562805,64.4511117064526,9.89575042058009e-16,5.75329166828793e-15
"HWER_07426",-1.74928850755421,6.69238704083142,64.3999885468651,1.01558744226802e-15,5.89131596823485e-15
"HWER_09271",-1.52108505738881,6.50179060212632,64.3490104643171,1.04220718195588e-15,6.032239336633e-15
"HWER_13202",1.54117209186462,8.23759543642291,64.2988838368572,1.06906287018782e-15,6.17389759999337e-15
"HWER_10087",-1.42752878433684,6.82537159284713,64.290937949825,1.07338305116001e-15,6.1850716703509e-15
"HWER_04446",1.51730716240828,8.5820430211753,64.2172170359233,1.11430724675168e-15,6.4066489818783e-15
"HWER_04556",-1.65788887957226,6.44255838604583,64.0922170910162,1.18729646709681e-15,6.81119411323457e-15
"HWER_13655",1.80447790939724,8.81808753169571,64.0619256144028,1.20569250154732e-15,6.9014584028967e-15
"HWER_02048",1.45631420703677,6.7094366377715,63.9535337131952,1.27388610515532e-15,7.27574156534743e-15
"HWER_11255",-1.51653055742405,6.91134298539615,63.8410811674545,1.34871564971292e-15,7.68619709825405e-15
"HWER_13982",-1.58628774253522,8.33109980237289,63.6923814973393,1.45445982553469e-15,8.2706454552883e-15
"HWER_11702",-1.4873699089772,6.54296170411318,63.6675738564036,1.47289153003363e-15,8.35712852817771e-15
"HWER_10712",1.46666530763267,8.32320341399677,63.2792392156704,1.79385025802477e-15,1.01560124870267e-14
"HWER_00121",1.94384324400359,11.4030919774366,63.1742096241105,1.89209609519254e-15,1.06889001630376e-14
"HWER_04248",1.46569416301259,9.15517988369968,63.1220073532156,1.94291139434456e-15,1.09521070555118e-14
"HWER_15794",-1.72745080422301,7.01248218293083,62.9621136216794,2.1072108836418e-15,1.18524898509397e-14
"HWER_01122",-1.55764682450773,7.69073252523553,62.8454206487143,2.23582853371654e-15,1.25487086318766e-14
"HWER_02758",1.45394802499126,6.67924516889167,62.8394318806707,2.2426371957216e-15,1.25506614330862e-14
"HWER_09902",1.41174385940359,8.42527456557451,62.836606235152,2.245856885828e-15,1.25506614330862e-14
"HWER_01436",1.92353903443839,11.3783371480577,62.7927778275916,2.29639360536936e-15,1.2805480900479e-14
"HWER_08630",-1.44185021818809,7.61687192756478,62.6961409294189,2.41187785128166e-15,1.34205992883548e-14
"HWER_05418",-1.2636738850606,7.3511388729744,62.6282099982641,2.49651829733083e-15,1.38618242933166e-14
"HWER_14089",1.53205286638844,8.71971695850604,62.6025320503609,2.52928086427787e-15,1.40137292330609e-14
"HWER_05131",1.45931870378237,7.9660027436546,62.3724491572734,2.84272415813431e-15,1.57168096845251e-14
"HWER_00374",-1.76276978042373,8.35956525779951,62.3157485726918,2.92576005676217e-15,1.61414804833708e-14
"HWER_15405",1.5490943819424,6.66600499381941,62.2791723316091,2.98060777453751e-15,1.64091633957023e-14
"HWER_05871",1.45731266806381,6.67100218254627,62.1907406224989,3.11750301249565e-15,1.71264519309348e-14
"HWER_08124",1.47267300469896,6.58283133661237,62.0628353901783,3.32670931735512e-15,1.823711894271e-14
"HWER_15460",1.76369285954538,10.6006806569663,62.0202038462201,3.39951471828252e-15,1.85969233428409e-14
"HWER_12991",-1.44846772254599,7.70478898239704,61.9232291930625,3.57111904243978e-15,1.9494550899045e-14
"HWER_15945",1.80158819019568,9.25173629441876,61.9133672836651,3.58904879912059e-15,1.95512679330245e-14
"HWER_13418",-1.44406660530702,6.83943517043574,61.8960014349431,3.62084054082701e-15,1.96831017240344e-14
"HWER_15665",-1.25559343024114,7.01517653253174,61.6909427434665,4.01824385970488e-15,2.17977119837129e-14
"HWER_15394",-1.49142925560073,8.90173319137844,61.6614607256151,4.07886100560785e-15,2.20803477819231e-14
"HWER_03891",-1.23338250868637,7.16278484985266,61.6127435218851,4.18103861553478e-15,2.25863190210035e-14
"HWER_10352",-1.68809347450975,6.71751466120843,61.6040247474037,4.19959337471631e-15,2.26393879846973e-14
"HWER_05506",1.32044075705656,7.04271527138993,61.5725618009832,4.26723858322549e-15,2.29563270670201e-14
"HWER_05224",-1.28866369812873,7.45553228860726,61.4317079517471,4.58369035253122e-15,2.46076792631748e-14
"HWER_09564",-1.24225389413396,7.03092144578804,61.1680982705631,5.240382044377e-15,2.80750219856809e-14
"HWER_00441",1.41015314149244,7.02335087951324,61.1582256918655,5.26672620035846e-15,2.81579815206794e-14
"HWER_00282",-1.30443959415241,7.67026799285494,61.089532348148,5.45373396798041e-15,2.90978028373934e-14
"HWER_13722",-1.68643355134031,7.790649036938,61.0495320576076,5.56567465606614e-15,2.96340747087875e-14
"HWER_05201",1.50399207549254,7.65789297733305,60.9804476651911,5.764447635436e-15,3.06295342596015e-14
"HWER_15313",1.39210800109948,8.36449986165191,60.7209804776949,6.57654813031363e-15,3.48731887564484e-14
"HWER_13886",-1.52263869123021,6.65354900154276,60.5440975739454,7.19485034548797e-15,3.80739733588782e-14
"HWER_02264",1.50034568354111,8.78444859211215,60.0244778990721,9.36849779436881e-15,4.94755901849253e-14
"HWER_14868",-1.70540805465304,10.0864460147675,59.9149997277163,9.90437375003511e-15,5.21992705972379e-14
"HWER_10097",-1.79551497651517,10.123832674946,59.893803772437,1.00116145966341e-14,5.2657437422053e-14
"HWER_09424",-1.62615187673771,6.96739476915908,59.8409393469715,1.02841713863116e-14,5.39814906977855e-14
"HWER_00635",-1.54345176840076,7.05303274904528,59.797307096288,1.05147128275781e-14,5.50801017412323e-14
"HWER_01220",-1.57199387219936,8.76134211807312,59.5842371071749,1.17169902526335e-14,6.12543462199165e-14
"HWER_04600",-1.22619421653103,7.02687139663517,59.0134935373256,1.56594425976614e-14,8.17000697298509e-14
"HWER_01356",-1.56087916054041,6.55436178231879,58.9710376295885,1.60009903154949e-14,8.33143933495545e-14
"HWER_14986",-1.37420158097358,6.74119340563174,58.9610755341977,1.60822067065824e-14,8.35694629061489e-14
"HWER_00234",1.40592407072252,7.71773511850843,58.8903998178751,1.66703590025297e-14,8.6452481787119e-14
"HWER_01346",-1.55530432246986,6.74686018137722,58.7220749439906,1.81592644144392e-14,9.39859733066683e-14
"HWER_11732",1.69380596564467,7.51356597010061,58.6738181146982,1.86101549917507e-14,9.61277527761144e-14
"HWER_03967",-1.7695808738092,7.9522428493611,58.5246207683051,2.007627880178e-14,1.03494614180946e-13
"HWER_05802",1.71745259620994,9.55147649681916,58.3895506173531,2.15030075927161e-14,1.10629560888716e-13
"HWER_07514",1.50467762056585,6.83068317173028,58.3667499088875,2.17536655034403e-14,1.11697533961229e-13
"HWER_11314",-1.54345164561322,8.56311033791308,57.8521142724938,2.82583091066617e-14,1.4480987255647e-13
"HWER_00158",-1.42670479764239,6.53609166651752,57.8198861963645,2.87250999283746e-14,1.46911605748077e-13
"HWER_02854",1.42820625182509,8.54215799406811,57.7664174404897,2.9516619912073e-14,1.50662589433081e-13
"HWER_13627",1.99239085772719,7.76064539790657,57.7069521115033,3.04225667945187e-14,1.54981759721389e-13
"HWER_13527",-1.5686310211797,6.53980988828946,57.6250531629752,3.17160074924204e-14,1.61254132211463e-13
"HWER_13771",-1.5699129582663,7.55173067470026,57.5137108944216,3.35631481073241e-14,1.70311630219748e-13
"HWER_07098",1.38310604497881,7.34993821499186,57.5096274710795,3.36329000454102e-14,1.7033224573779e-13
"HWER_11903",-1.63160214261641,7.93110218645387,57.384935338224,3.58341459961722e-14,1.81126589801315e-13
"HWER_04779",-1.25631865319975,7.00994822771439,57.3294419497283,3.68596008589878e-14,1.8594736386645e-13
"HWER_00308",1.41717617652935,8.40352483973969,57.2940634446638,3.7528629316488e-14,1.88954826830395e-13
"HWER_00633",-1.47241678811116,6.70709717544854,57.2358187650688,3.86566416547005e-14,1.9425711591209e-13
