"","GOCCID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0005952",0.000161240151524836,Inf,0.0256859311150029,2,2,"cAMP-dependent protein kinase complex"
"2","GO:1902554",0.00234054853579443,40.2142857142857,0.0770577933450088,2,6,"serine/threonine protein kinase complex"
"3","GO:1902911",0.00234054853579443,40.2142857142857,0.0770577933450088,2,6,"protein kinase complex"
"4","GO:0030688",0.0255246909634788,78.6279069767442,0.0256859311150029,1,2,"preribosome, small subunit precursor"
"5","GO:0031332",0.0255246909634788,78.6279069767442,0.0256859311150029,1,2,"RNAi effector complex"
"6","GO:0016442",0.0255246909634788,78.6279069767442,0.0256859311150029,1,2,"RISC complex"
"7","GO:0031224",0.0491170216631858,1.750078125,13.395213076474,19,1043,"intrinsic component of membrane"
"8","GO:0016021",0.0491170216631858,1.750078125,13.395213076474,19,1043,"integral component of membrane"
