"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0005515",0.0186706185547086,0.542956486713817,21.8985122823204,13,1507,"protein binding"
"2","GO:0005488",0.0322276628150106,0.706155739256642,71.7405143582055,61,4937,"binding"
